policy_id,make,model,year,mileage,engine_size,fuel_type,transmission,safety_features,vehicle_value,driver_age,license_years,credit_score,province,urban,accidents,claims,traffic_violations,risk_score,risk_tier,approval_status,annual_premium,claim_probability,claim_amount
POL000156,Nissan,X-Trail,2014,168520,1.9,Diesel,Manual,3,2134.255534,46,23,763,Mashonaland West,FALSE,2,0,0,10.0056,Low,Approved,90.62,0.0667,0
POL000157,Kia,Sportage,2020,132880,2.3,Diesel,Manual,5,8321.915737,47,28,714,Manicaland,FALSE,1,1,5,10,Low,Approved,328.36,0.0667,4410
POL000158,Mazda,3,2007,230209,2,Diesel,Automatic,3,1351.395297,69,51,404,Matabeleland South,FALSE,1,1,2,15.08127,Low,Approved,50.78,0.1005,0
POL000159,Kia,Sorento,2009,169314,2.5,Diesel,Automatic,3,1111.190955,47,25,476,Mashonaland East,FALSE,0,0,1,11.97942,Low,Approved,42.79,0.0799,0
POL000160,Nissan,X-Trail,2014,79112,2.3,Diesel,Automatic,5,2034.40676,29,8,850,Manicaland,FALSE,1,1,2,10,Low,Approved,75.52,0.0667,0
POL000161,Isuzu,MU-X,2024,193239,3.4,Diesel,Automatic,2,15335.99039,53,31,806,Masvingo,FALSE,3,1,5,10,Low,Approved,655.14,0.0667,0
POL000162,Nissan,Urvan,2025,120620,1.7,Hybrid,Automatic,5,16098.03279,67,46,807,Matabeleland South,FALSE,0,0,0,10,Low,Approved,614.03,0.0667,0
POL000163,BMW,X5,2011,291446,1.5,Diesel,Automatic,6,1398.04243,66,47,604,Harare,TRUE,3,1,2,15.19338,Low,Approved,65.97,0.1013,987
POL000164,Nissan,X-Trail,2019,188831,3.2,Diesel,Automatic,5,7671.619641,31,12,360,Midlands,FALSE,2,2,2,10,Low,Approved,312.81,0.0667,0
POL000165,Volkswagen,Tiguan,2016,145164,3.4,Petrol,Automatic,4,4876.237723,35,12,429,Manicaland,FALSE,1,0,5,10,Low,Approved,188.11,0.0667,0
POL000166,Kia,Sorento,2010,79538,2.4,Hybrid,Manual,4,1171.195034,58,40,712,Matabeleland South,FALSE,2,2,2,10,Low,Approved,46.42,0.0667,0
POL000167,Hyundai,Tucson,2023,245359,2.6,Hybrid,Automatic,5,11477.38557,45,26,806,Mashonaland East,FALSE,2,1,2,10,Low,Approved,463.44,0.0667,0
POL000168,Isuzu,KB,2024,29087,1.2,Diesel,Automatic,1,16092.56337,28,7,767,Harare,TRUE,3,0,5,10,Low,Approved,766.05,0.0667,0
POL000169,Ford,EcoSport,2017,53937,2.6,Hybrid,Automatic,3,5610.406839,59,40,353,Masvingo,FALSE,2,2,5,10,Low,Approved,235.87,0.0667,0
POL000170,Nissan,Navara,2025,116894,2.2,Diesel,Automatic,5,19619.84453,18,0,651,Bulawayo,TRUE,3,2,1,10,Low,Approved,859.42,0.0667,0
POL000171,Nissan,Navara,2022,169286,1.9,Hybrid,Automatic,4,15550.46971,66,47,446,Bulawayo,TRUE,0,0,5,10,Low,Approved,638.26,0.0667,0
POL000172,Mazda,CX-5,2012,236936,3.1,Petrol,Automatic,2,1351.467388,55,32,693,Mashonaland West,FALSE,3,1,1,13.48308,Low,Approved,59.39,0.0899,659
POL000173,Hyundai,Santa Fe,2006,154380,2.9,Petrol,Manual,2,1210.649477,50,31,701,Mashonaland East,FALSE,0,0,3,13.3314,Low,Approved,47.32,0.0889,0
POL000174,Kia,Picanto,2023,281974,3.2,Petrol,Manual,3,9870.232463,73,51,730,Mashonaland West,FALSE,1,1,0,10,Low,Approved,461.96,0.0667,2478
POL000175,Toyota,Land Cruiser,2009,155202,2.6,Diesel,Manual,6,1141.366446,58,36,850,Midlands,FALSE,1,1,0,11.18106,Low,Approved,43.92,0.0745,0
POL000176,Mazda,CX-5,2008,176311,2,Petrol,Manual,6,1162.491626,72,53,359,Mashonaland Central,FALSE,0,0,0,12.03933,Low,Approved,46.07,0.0803,0
POL000177,Ford,EcoSport,2022,11640,2.8,Petrol,Automatic,4,13422.90466,51,29,565,Manicaland,FALSE,2,0,5,10,Low,Approved,567.1,0.0667,0
POL000178,Nissan,Navara,2015,230089,1.7,Petrol,Manual,6,4455.091058,58,40,808,Matabeleland North,FALSE,4,0,3,11.85267,Low,Approved,191.28,0.079,0
POL000179,Nissan,Urvan,2022,124749,2.9,Petrol,Automatic,1,11932.73192,48,28,692,Manicaland,FALSE,1,0,4,10,Low,Approved,506.25,0.0667,0
POL000180,Kia,Sorento,2018,173716,1.6,Hybrid,Manual,1,6562.62593,25,3,353,Manicaland,FALSE,1,1,0,10,Low,Approved,286.34,0.0667,0
POL000181,Isuzu,KB,2016,176599,1.2,Diesel,Automatic,3,3428.553045,54,34,548,Matabeleland North,FALSE,2,2,3,10,Low,Approved,165.05,0.0667,0
POL000182,Mazda,CX-5,2025,219977,1.1,Hybrid,Automatic,3,10810.52669,60,39,614,Bulawayo,TRUE,1,1,1,10,Low,Approved,468.04,0.0667,0
POL000183,Honda,CR-V,2023,28016,3.3,Diesel,Manual,4,14966.10737,23,1,397,Matabeleland South,FALSE,1,1,3,10,Low,Approved,547.74,0.0667,0
POL000184,Mercedes,E-Class,2018,157922,1.7,Hybrid,Manual,6,7387.458676,38,18,763,Mashonaland East,FALSE,1,0,1,10,Low,Approved,273.99,0.0667,0
POL000185,Nissan,X-Trail,2022,91179,2.1,Hybrid,Manual,1,13925.72392,67,48,762,Mashonaland East,FALSE,3,1,0,10,Low,Approved,511.4,0.0667,0
POL000186,Ford,Ranger,2019,176858,1.4,Diesel,Manual,4,7538.393025,61,41,566,Manicaland,FALSE,0,0,3,10,Low,Approved,304.91,0.0667,0
POL000187,Nissan,Patrol,2022,78291,1.3,Petrol,Automatic,2,11615.22996,43,23,386,Midlands,FALSE,2,0,0,10,Low,Approved,510.81,0.0667,0
POL000188,Kia,Sorento,2021,53223,3.3,Hybrid,Automatic,1,11957.40612,21,2,743,Masvingo,FALSE,3,0,3,10,Low,Approved,495.82,0.0667,0
POL000189,Mazda,CX-5,2017,151724,2.1,Diesel,Automatic,5,5492.905615,33,10,602,Matabeleland North,FALSE,3,2,3,10,Low,Approved,231.84,0.0667,0
POL000190,Mercedes,E-Class,2005,280678,1.6,Petrol,Manual,6,1115.467266,52,31,652,Midlands,FALSE,2,1,2,17.27034,Low,Approved,41.76,0.1151,0
POL000191,Mazda,Demio,2017,35718,3,Diesel,Manual,5,6478.978096,28,10,553,Mashonaland Central,FALSE,2,2,5,10,Low,Approved,236.14,0.0667,0
POL000192,Mazda,3,2014,96075,1.4,Hybrid,Manual,5,1320.370476,62,42,445,Midlands,FALSE,1,1,4,10,Low,Approved,50.8,0.0667,0
POL000193,Nissan,Navara,2018,119718,1,Diesel,Automatic,3,9574.868896,30,11,648,Manicaland,FALSE,2,0,0,10,Low,Approved,356.01,0.0667,0
POL000194,Honda,Fit,2009,196307,3.4,Hybrid,Manual,5,960.6193021,37,17,439,Manicaland,FALSE,3,2,3,13.46421,Low,Approved,39.57,0.0898,0
POL000195,Mitsubishi,Outlander,2006,192079,1.6,Diesel,Manual,3,1340.396984,36,17,481,Harare,TRUE,3,2,0,14.61237,Low,Approved,55.23,0.0974,0
POL000196,Hyundai,Tucson,2005,59583,3.3,Diesel,Manual,6,946.6839831,40,20,471,Bulawayo,TRUE,2,1,0,10.41249,Low,Approved,39.7,0.0694,0
POL000197,Nissan,Sunny,2017,61641,2.8,Petrol,Manual,4,7233.573762,28,7,804,Masvingo,FALSE,2,2,3,10,Low,Approved,266.28,0.0667,0
POL000198,Hyundai,Santa Fe,2018,90278,2.1,Petrol,Manual,1,5761.695164,24,6,650,Manicaland,FALSE,3,0,5,10,Low,Approved,210.88,0.0667,0
POL000199,Nissan,Sunny,2006,258093,2.8,Diesel,Automatic,5,1433.851962,28,10,403,Mashonaland West,FALSE,3,0,3,16.66779,Low,Approved,66.67,0.1111,0
POL000200,Mitsubishi,L200,2016,160923,1.6,Petrol,Manual,5,4132.119869,49,30,355,Mashonaland West,FALSE,1,0,0,10,Low,Approved,202.39,0.0667,0
POL000201,Isuzu,D-Max,2022,18492,1.5,Hybrid,Automatic,4,12825.10437,37,16,782,Matabeleland North,FALSE,4,0,5,10,Low,Approved,576.68,0.0667,0
POL000202,Mercedes,GLE,2020,238714,1.1,Diesel,Manual,3,7457.366651,35,13,363,Manicaland,FALSE,0,0,5,10,Low,Approved,288.98,0.0667,0
POL000203,Hyundai,Tucson,2008,36973,3.1,Diesel,Manual,5,1428.992322,48,28,380,Masvingo,FALSE,0,0,4,10,Low,Approved,61.74,0.0667,0
POL000204,Kia,Picanto,2021,68062,3.4,Diesel,Automatic,2,12103.71924,69,50,429,Harare,TRUE,3,0,5,10,Low,Approved,525.68,0.0667,0
POL000205,Kia,Sportage,2006,140206,1.8,Petrol,Automatic,4,1233.818522,53,33,582,Matabeleland South,FALSE,3,0,5,13.58118,Low,Approved,50.57,0.0905,0
POL000206,Mercedes,C-Class,2012,83455,1.4,Petrol,Automatic,5,1367.726818,68,48,848,Mashonaland West,FALSE,5,1,3,10,Low,Approved,62.73,0.0667,0
POL000207,Toyota,Corolla,2017,216274,1.4,Diesel,Automatic,4,7742.220453,39,16,543,Harare,TRUE,3,1,2,10.53822,Low,Approved,307.97,0.0703,0
POL000208,Ford,Focus,2017,262750,3.1,Petrol,Automatic,2,4666.84532,65,44,628,Mashonaland East,FALSE,3,2,5,12.6075,Low,Approved,171.34,0.084,0
POL000209,Mercedes,A-Class,2009,201036,3.1,Diesel,Automatic,3,1325.741639,43,24,836,Midlands,FALSE,0,0,1,12.93108,Low,Approved,57.01,0.0862,0
POL000210,Toyota,Corolla,2024,244310,1.1,Hybrid,Automatic,3,15469.95396,47,25,706,Bulawayo,TRUE,0,0,2,10,Low,Approved,679.15,0.0667,0
POL000211,Isuzu,MU-X,2008,188374,1.9,Hybrid,Automatic,3,916.4702939,21,2,519,Mashonaland Central,FALSE,1,1,1,13.52622,Low,Approved,34.97,0.0902,0
POL000212,Toyota,Hilux,2010,74370,2.6,Petrol,Automatic,3,1265.00633,37,14,581,Masvingo,FALSE,3,1,3,10,Low,Approved,48.09,0.0667,0
POL000213,Kia,Picanto,2006,213222,2.5,Petrol,Manual,5,1288.405272,56,36,605,Bulawayo,TRUE,3,0,2,15.24666,Low,Approved,62.23,0.1016,0
POL000214,Ford,Focus,2005,161652,1.5,Diesel,Automatic,5,1142.459056,38,15,443,Harare,TRUE,3,1,2,14.14956,Low,Approved,54.36,0.0943,0
POL000215,Volkswagen,Polo,2007,104570,1.9,Diesel,Manual,6,1115.098279,37,18,485,Mashonaland East,FALSE,0,0,1,10.4871,Low,Approved,46.75,0.0699,0
POL000216,Mitsubishi,Pajero,2015,51818,1.6,Diesel,Manual,4,3294.850229,39,19,566,Midlands,FALSE,2,1,0,10,Low,Approved,131.02,0.0667,0
POL000217,Hyundai,Santa Fe,2006,42337,2.2,Diesel,Automatic,6,1129.001532,37,16,355,Manicaland,FALSE,1,0,2,10,Low,Approved,44.34,0.0667,0
POL000218,Isuzu,D-Max,2015,99558,2.9,Diesel,Manual,6,3580.762137,38,15,359,Harare,TRUE,3,1,1,10,Low,Approved,165.78,0.0667,0
POL000219,Honda,Accord,2023,72845,2.5,Diesel,Manual,4,14910.30278,42,24,338,Matabeleland South,FALSE,1,1,2,10,Low,Approved,650.1,0.0667,0
POL000220,Mitsubishi,Pajero,2025,7162,2.6,Diesel,Automatic,6,17114.29297,37,18,405,Masvingo,FALSE,2,0,0,10,Low,Approved,728.91,0.0667,0
POL000221,Ford,Fiesta,2009,279788,1.8,Diesel,Manual,4,1115.550532,30,11,713,Harare,TRUE,1,0,5,16.04364,Low,Approved,53.84,0.107,0
POL000222,Toyota,Hiace,2009,93596,1.3,Petrol,Manual,6,1053.473504,52,30,349,Midlands,FALSE,0,0,0,10,Low,Approved,43.43,0.0667,614
POL000223,Mercedes,A-Class,2013,69799,2.4,Diesel,Automatic,2,1317.115218,58,40,608,Masvingo,FALSE,0,0,4,10,Low,Approved,50.26,0.0667,0
POL000224,Honda,Accord,2022,273217,2.8,Petrol,Manual,1,12502.20708,49,30,504,Mashonaland East,FALSE,1,1,5,10.37151,Low,Approved,491.06,0.0691,0
POL000225,Mitsubishi,L200,2019,257006,1.8,Petrol,Automatic,6,5949.226631,25,3,805,Manicaland,FALSE,0,0,0,10,Low,Approved,248.61,0.0667,0
POL000226,Ford,EcoSport,2011,160200,1.7,Petrol,Automatic,2,1424.484269,72,52,668,Mashonaland West,FALSE,3,2,0,11.481,Low,Approved,70.13,0.0765,0
POL000227,Toyota,Corolla,2005,94397,1.8,Diesel,Manual,6,955.7707893,70,50,487,Bulawayo,TRUE,3,1,3,12.13191,Low,Approved,40.13,0.0809,0
POL000228,Isuzu,KB,2005,92440,1.3,Petrol,Automatic,1,1149.61663,55,34,748,Manicaland,FALSE,3,1,4,12.8982,Low,Approved,41.65,0.086,0
POL000229,Volkswagen,Polo,2010,260916,1.3,Diesel,Manual,1,938.0016279,59,39,312,Matabeleland South,FALSE,1,1,2,14.95248,Low,Approved,37.66,0.0997,0
POL000230,Hyundai,Tucson,2012,135325,2.2,Diesel,Automatic,5,1435.237129,57,39,311,Manicaland,FALSE,3,1,1,10,Low,Approved,52.53,0.0667,0
POL000231,Mazda,BT-50,2017,31398,2.3,Diesel,Manual,2,4092.328904,46,24,758,Bulawayo,TRUE,3,1,2,10,Low,Approved,166.33,0.0667,0
POL000232,Kia,Sportage,2022,216518,2,Petrol,Automatic,5,13478.47307,58,38,820,Matabeleland South,FALSE,1,1,5,10,Low,Approved,534.42,0.0667,0
POL000233,Toyota,Corolla,2011,179049,2.4,Diesel,Manual,6,1171.519474,24,1,527,Harare,TRUE,2,1,5,12.12147,Low,Approved,56.33,0.0808,0
POL000234,Mitsubishi,L200,2022,29000,3.2,Diesel,Automatic,6,12271.01959,44,26,560,Midlands,FALSE,1,0,0,10,Low,Approved,533.07,0.0667,0
POL000235,Isuzu,D-Max,2015,61500,2.9,Petrol,Automatic,4,2818.638543,55,33,437,Matabeleland North,FALSE,0,0,5,10,Low,Approved,131.04,0.0667,0
POL000236,Hyundai,Accent,2009,97905,2.7,Diesel,Automatic,1,1132.443348,56,34,629,Matabeleland South,FALSE,3,1,4,11.26215,Low,Approved,49.07,0.0751,0
POL000237,Ford,Fiesta,2015,159231,2.1,Diesel,Automatic,4,3027.635208,74,51,824,Mashonaland East,FALSE,2,2,5,10,Low,Approved,131.65,0.0667,0
POL000238,Mazda,CX-5,2006,157347,2.7,Diesel,Automatic,5,1225.494887,58,38,418,Mashonaland West,FALSE,5,2,4,14.24541,Low,Approved,58.74,0.095,0
POL000239,Mitsubishi,L200,2012,11695,2.3,Petrol,Manual,2,931.8389997,21,2,573,Manicaland,FALSE,2,2,2,10,Low,Approved,34.64,0.0667,605
POL000240,Mazda,Demio,2014,242289,1.3,Diesel,Manual,2,1737.43687,68,45,594,Harare,TRUE,3,1,3,13.11867,Low,Approved,83.43,0.0875,0
POL000241,BMW,X5,2025,136775,1.5,Diesel,Automatic,6,15873.3293,59,39,501,Mashonaland Central,FALSE,2,1,1,10,Low,Approved,696.33,0.0667,0
POL000242,Honda,Fit,2013,26304,2.1,Hybrid,Automatic,2,1250.391635,34,16,638,Matabeleland North,FALSE,2,0,1,10,Low,Approved,58.63,0.0667,0
POL000243,Kia,Picanto,2016,262189,3,Hybrid,Automatic,6,3664.803755,32,13,833,Bulawayo,TRUE,1,1,4,11.91567,Low,Approved,162.45,0.0794,0
POL000244,Mazda,CX-5,2015,178574,1.9,Diesel,Manual,5,3346.111297,59,41,417,Mashonaland West,FALSE,5,0,5,10.98222,Low,Approved,166.81,0.0732,0
POL000245,Toyota,Rav4,2013,64440,2,Hybrid,Automatic,5,1393.265439,41,19,820,Matabeleland North,FALSE,5,0,2,10,Low,Approved,60.15,0.0667,0
POL000246,Nissan,X-Trail,2008,284553,1,Petrol,Automatic,6,1277.70869,31,8,734,Bulawayo,TRUE,1,1,5,16.33659,Low,Approved,60.48,0.1089,0
POL000247,Mercedes,C-Class,2021,17453,2.1,Hybrid,Automatic,1,7702.622351,29,9,372,Midlands,FALSE,1,1,3,10,Low,Approved,301.21,0.0667,0
POL000248,Mercedes,GLE,2025,209211,2.7,Petrol,Automatic,6,15016.3777,62,44,666,Matabeleland South,FALSE,0,0,5,10,Low,Approved,576.79,0.0667,0
POL000249,Isuzu,KB,2013,21158,2.2,Diesel,Automatic,6,1134.595539,69,47,602,Manicaland,FALSE,2,2,5,10,Low,Approved,46.73,0.0667,0
POL000250,Toyota,Hiace,2008,79120,1.3,Petrol,Manual,5,1228.51527,23,3,515,Mashonaland West,FALSE,3,1,5,10.8486,Low,Approved,52.47,0.0723,0
POL000251,Hyundai,Accent,2019,65095,1.5,Petrol,Manual,6,7673.944299,36,13,368,Mashonaland East,FALSE,0,0,5,10,Low,Approved,311.91,0.0667,0
POL000252,BMW,3 Series,2005,127962,1.3,Petrol,Automatic,3,1191.516738,39,17,613,Midlands,FALSE,1,1,4,13.21386,Low,Approved,46.37,0.0881,0
POL000253,Mercedes,E-Class,2025,169214,1.6,Diesel,Manual,3,16848.79242,26,3,639,Matabeleland North,FALSE,4,1,2,10,Low,Approved,773.02,0.0667,0
POL000254,Kia,Picanto,2023,152123,3.1,Diesel,Automatic,3,13508.47784,58,40,377,Harare,TRUE,0,0,4,10,Low,Approved,583.1,0.0667,0
POL000255,Toyota,Hiace,2017,289934,3.2,Diesel,Automatic,3,6131.694641,75,53,597,Manicaland,FALSE,3,2,4,13.12302,Low,Approved,225.18,0.0875,0
POL000256,Toyota,Corolla,2006,91949,2.9,Diesel,Manual,2,1007.48711,54,31,449,Matabeleland North,FALSE,3,0,1,11.83347,Low,Approved,43.86,0.0789,0
POL000257,Mazda,Demio,2019,276521,3.3,Hybrid,Manual,4,9052.624878,74,56,340,Mashonaland West,FALSE,2,0,4,11.44563,Low,Approved,443.88,0.0763,0
POL000258,Ford,EcoSport,2013,203452,1.9,Petrol,Manual,4,1483.604465,32,10,715,Mashonaland West,FALSE,4,1,3,12.25356,Low,Approved,61.51,0.0817,0
POL000259,Isuzu,D-Max,2018,45416,2.3,Hybrid,Automatic,2,5344.117181,41,19,421,Mashonaland Central,FALSE,3,1,5,10,Low,Approved,197.23,0.0667,0
POL000260,Isuzu,D-Max,2007,89539,2.6,Diesel,Automatic,2,925.8865988,54,32,464,Manicaland,FALSE,0,0,1,10.63617,Low,Approved,33.75,0.0709,0
POL000261,Honda,Accord,2006,14762,3.2,Hybrid,Automatic,2,1169.522017,48,27,474,Mashonaland Central,FALSE,3,2,1,10,Low,Approved,49.54,0.0667,0
POL000262,Honda,CR-V,2020,184658,3.3,Petrol,Automatic,4,8145.195333,24,6,507,Matabeleland South,FALSE,3,0,4,10,Low,Approved,299.5,0.0667,0
POL000263,Hyundai,Santa Fe,2024,283622,2.3,Petrol,Automatic,4,14303.81666,75,53,301,Masvingo,FALSE,3,1,0,10,Low,Approved,594.77,0.0667,0
POL000264,Isuzu,KB,2014,56231,2.1,Hybrid,Manual,2,2082.313748,23,3,718,Mashonaland East,FALSE,1,0,5,10,Low,Approved,87.35,0.0667,970
POL000265,Mitsubishi,Pajero,2013,112698,2.7,Hybrid,Manual,3,963.9499299,45,22,559,Mashonaland East,FALSE,3,2,2,10,Low,Approved,39.42,0.0667,0
POL000266,Mercedes,E-Class,2012,294461,3,Diesel,Automatic,3,1235.456298,48,28,614,Midlands,FALSE,2,2,3,15.13383,Low,Approved,51.75,0.1009,0
POL000267,Kia,Sportage,2018,239144,3,Diesel,Automatic,2,6362.432345,68,48,353,Manicaland,FALSE,3,2,0,10.69932,Low,Approved,269.99,0.0713,0
POL000268,Isuzu,MU-X,2012,51211,1.2,Diesel,Manual,1,1265.417317,64,43,710,Midlands,FALSE,2,2,4,10,Low,Approved,46.14,0.0667,0
POL000269,Honda,Accord,2011,10615,1.5,Hybrid,Automatic,1,1370.375667,50,28,537,Midlands,FALSE,1,1,0,10,Low,Approved,53.28,0.0667,0
POL000270,Honda,Fit,2017,214418,1.9,Diesel,Manual,5,4407.204513,18,0,370,Bulawayo,TRUE,2,2,4,10.93254,Low,Approved,210.01,0.0729,0
POL000271,Ford,EcoSport,2006,106987,2.1,Diesel,Automatic,3,1005.020872,50,32,374,Matabeleland South,FALSE,2,1,0,11.75961,Low,Approved,42.64,0.0784,0
POL000272,Mitsubishi,Outlander,2017,237138,3.4,Diesel,Automatic,3,6379.530776,47,24,771,Midlands,FALSE,0,0,0,10.26414,Low,Approved,242.82,0.0684,0
POL000273,Mazda,CX-5,2015,221229,3.4,Petrol,Manual,2,2573.696999,43,20,650,Bulawayo,TRUE,1,1,2,11.43687,Low,Approved,109.93,0.0762,0
POL000274,Ford,EcoSport,2019,266619,2.8,Diesel,Automatic,3,6390.179199,30,11,664,Manicaland,FALSE,0,0,0,10.24857,Low,Approved,264.59,0.0683,0
POL000275,Hyundai,Tucson,2008,27158,3.1,Hybrid,Manual,4,1438.87272,74,52,581,Matabeleland North,FALSE,2,1,2,10,Low,Approved,62.51,0.0667,0
POL000276,Toyota,Hiace,2012,255777,3.3,Petrol,Manual,4,1416.240078,67,48,768,Bulawayo,TRUE,3,1,5,14.42331,Low,Approved,56.19,0.0962,0
POL000277,Mercedes,C-Class,2015,194583,2.5,Hybrid,Automatic,5,2538.50261,35,14,651,Mashonaland West,FALSE,1,1,3,10.26249,Low,Approved,114.88,0.0684,0
POL000278,BMW,X3,2017,241311,1.4,Diesel,Automatic,1,5756.353671,69,50,742,Masvingo,FALSE,1,0,5,11.66433,Low,Approved,214.12,0.0778,0
POL000279,Honda,Accord,2010,75501,3.5,Hybrid,Manual,3,1050.58442,72,50,348,Masvingo,FALSE,0,0,1,10,Low,Approved,38.33,0.0667,0
POL000280,Isuzu,MU-X,2022,240853,2.9,Hybrid,Manual,3,11274.23539,69,49,652,Harare,TRUE,3,0,2,10,Low,Approved,532.51,0.0667,0
POL000281,Mazda,CX-5,2016,191179,1.8,Diesel,Manual,1,3792.239133,36,15,448,Manicaland,FALSE,2,1,5,10.83537,Low,Approved,155.1,0.0722,0
POL000282,Nissan,Navara,2020,185158,1.6,Hybrid,Manual,6,9544.350911,59,38,577,Matabeleland North,FALSE,4,2,4,10,Low,Approved,479.92,0.0667,0
POL000283,Honda,Fit,2021,128012,2.7,Petrol,Automatic,2,9287.935176,24,6,784,Matabeleland South,FALSE,0,0,3,10,Low,Approved,373.3,0.0667,0
POL000284,Nissan,Sunny,2006,86408,1.2,Diesel,Manual,2,1048.437912,36,15,429,Manicaland,FALSE,1,0,0,11.06724,Low,Approved,43.31,0.0738,0
POL000285,BMW,X3,2011,288421,3.3,Diesel,Automatic,6,1223.572541,55,33,767,Midlands,FALSE,3,2,5,15.47763,Low,Approved,50.31,0.1032,0
POL000286,BMW,X3,2008,124080,3,Diesel,Manual,3,1147.322283,27,7,310,Harare,TRUE,1,1,2,11.5224,Low,Approved,50.17,0.0768,855
POL000287,Isuzu,KB,2025,230672,3,Diesel,Automatic,5,13490.23591,44,22,747,Masvingo,FALSE,1,0,5,10,Low,Approved,565.2,0.0667,0
POL000288,Mercedes,E-Class,2017,46528,2.1,Diesel,Manual,3,5568.80065,52,32,722,Mashonaland Central,FALSE,0,0,1,10,Low,Approved,213.38,0.0667,0
POL000289,Hyundai,Accent,2017,262947,1.5,Petrol,Automatic,1,6401.504436,19,0,404,Mashonaland East,FALSE,2,0,5,12.98841,Low,Approved,252.91,0.0866,1044
POL000290,Toyota,Land Cruiser,2019,184260,2.1,Diesel,Manual,4,10281.65488,20,0,382,Manicaland,FALSE,0,0,3,10,Low,Approved,376.01,0.0667,0
POL000291,Mazda,BT-50,2013,11614,1.3,Diesel,Manual,4,1048.297315,20,1,771,Bulawayo,TRUE,1,1,3,10,Low,Approved,47.8,0.0667,0
POL000292,BMW,3 Series,2005,27117,2.9,Petrol,Manual,4,1283.112007,30,10,353,Mashonaland Central,FALSE,0,0,5,10,Low,Approved,50.65,0.0667,842
POL000293,Hyundai,Tucson,2013,132448,1,Petrol,Manual,6,1257.72737,41,23,554,Manicaland,FALSE,3,0,5,10,Low,Approved,51.5,0.0667,0
POL000294,Kia,Sportage,2024,191393,2.6,Petrol,Automatic,4,11477.23675,53,30,655,Matabeleland North,FALSE,2,0,5,10,Low,Approved,512.98,0.0667,0
POL000295,Toyota,Land Cruiser,2011,298089,1.7,Diesel,Automatic,5,1011.976037,40,20,779,Mashonaland East,FALSE,1,0,4,15.31767,Low,Approved,37.69,0.1021,0
POL000296,Ford,Focus,2011,5377,2.9,Diesel,Automatic,1,1271.840764,41,19,544,Mashonaland West,FALSE,1,0,4,10,Low,Approved,54.88,0.0667,0
POL000297,Mitsubishi,Pajero,2006,153441,1.8,Hybrid,Automatic,1,1213.920324,22,4,432,Manicaland,FALSE,0,0,0,13.22823,Low,Approved,48.41,0.0882,0
POL000298,Hyundai,Santa Fe,2013,261853,2.3,Hybrid,Automatic,3,1032.43367,63,45,313,Mashonaland Central,FALSE,3,0,3,13.93059,Low,Approved,43.78,0.0929,507
POL000299,Mercedes,GLE,2024,144363,2.3,Petrol,Manual,1,16193.05346,51,33,403,Mashonaland Central,FALSE,3,0,1,10,Low,Approved,651.12,0.0667,0
POL000300,Kia,Sportage,2008,297626,2,Petrol,Manual,6,1175.232355,60,39,406,Manicaland,FALSE,1,1,3,16.35378,Low,Approved,47.05,0.109,0
POL000301,Mitsubishi,Outlander,2011,189719,3.3,Hybrid,Manual,4,1358.510621,45,22,631,Midlands,FALSE,1,1,4,12.21657,Low,Approved,51.23,0.0814,0
POL000302,Volkswagen,Tiguan,2014,242189,2.1,Diesel,Automatic,6,1325.948748,36,14,316,Matabeleland South,FALSE,1,1,0,11.54067,Low,Approved,50.92,0.0769,0
POL000303,BMW,X5,2017,295278,2.3,Diesel,Automatic,1,5081.278536,27,8,571,Mashonaland West,FALSE,2,0,2,13.05834,Low,Approved,214.66,0.0871,0
POL000304,Mazda,Demio,2015,257986,1.4,Petrol,Manual,1,3212.336681,54,33,380,Harare,TRUE,2,1,3,13.06458,Low,Approved,138.98,0.0871,0
POL000305,Mazda,Demio,2005,205533,1.1,Petrol,Manual,5,1238.947736,38,16,526,Manicaland,FALSE,0,0,5,15.16599,Low,Approved,54.49,0.1011,0
POL000306,Hyundai,Santa Fe,2009,52229,1.6,Hybrid,Manual,2,979.3134272,23,2,350,Matabeleland South,FALSE,3,1,0,10,Low,Approved,38.38,0.0667,0
POL000307,Volkswagen,Polo,2021,257141,2.4,Diesel,Manual,6,10141.23502,53,31,836,Mashonaland Central,FALSE,1,0,2,10,Low,Approved,428.1,0.0667,0
POL000308,Hyundai,Tucson,2022,221836,2.1,Hybrid,Automatic,3,10093.2403,59,41,612,Manicaland,FALSE,2,2,3,10,Low,Approved,413.68,0.0667,0
POL000309,Mazda,CX-5,2014,86784,2.9,Petrol,Automatic,6,1343.120844,57,38,594,Harare,TRUE,2,2,0,10,Low,Approved,56.79,0.0667,0
POL000310,BMW,3 Series,2008,116083,1.5,Hybrid,Manual,5,1337.95415,27,4,318,Masvingo,FALSE,0,0,1,10.53249,Low,Approved,48.81,0.0702,0
POL000311,Volkswagen,Amarok,2017,32831,2.2,Petrol,Automatic,4,5599.686364,60,37,668,Bulawayo,TRUE,0,0,5,10,Low,Approved,240.79,0.0667,0
POL000312,Mitsubishi,Outlander,2022,170389,2.2,Petrol,Automatic,2,10947.5613,47,25,322,Harare,TRUE,1,1,2,10,Low,Approved,465.66,0.0667,0
POL000313,Honda,Fit,2014,189503,1.9,Hybrid,Automatic,5,1534.358833,21,0,563,Masvingo,FALSE,0,0,2,10.48509,Low,Approved,58.01,0.0699,0
